realdate,sap_flow_mean,temp,rh,windspd,dw_solar,total_precip_mm
2025-09-18 17:30:00,0.02229167025,35.16666666666667,24.573333333333334,1.16,831.1466666666668,0.0
2025-09-18 17:45:00,0.02256740775,35.50666666666667,24.026666666666664,2.0266666666666664,825.58,0.0
2025-09-18 18:00:00,0.02284362325,35.56666666666666,24.033333333333335,1.3466666666666667,822.5666666666667,0.0
2025-09-18 18:15:00,0.023120198600000003,35.873333333333335,23.493333333333332,1.3,816.62,0.0
2025-09-18 18:30:00,0.023396898000000003,36.480000000000004,21.59333333333333,2.02,809.4933333333333,0.0
2025-09-18 18:45:00,0.02367359485,36.406666666666666,21.313333333333333,1.4666666666666666,790.2266666666667,0.0
2025-09-18 19:00:00,0.023950256649999998,36.56,22.19333333333333,1.7866666666666666,770.5666666666667,0.0
2025-09-18 19:15:00,0.024226892,36.540000000000006,22.466666666666665,1.9266666666666665,745.7466666666667,0.0
2025-09-18 19:30:00,0.024503502150000002,36.76,22.71333333333333,1.7533333333333334,718.2666666666667,0.0
2025-09-18 19:45:00,0.024780127500000002,37.10666666666667,22.12,1.7933333333333332,688.1533333333333,0.0
2025-09-18 20:00:00,0.02505675435,37.08,21.71333333333333,2.1866666666666665,654.66,0.0
2025-09-18 20:15:00,0.025333384,37.22,21.2,2.353333333333333,617.1933333333333,0.0
2025-09-18 20:30:00,0.0256100136,37.70666666666666,20.959999999999997,1.4066666666666667,574.7933333333333,0.0
2025-09-18 20:45:00,0.0258866434,37.60666666666666,21.040000000000003,1.4933333333333332,532.3866666666667,0.0
2025-09-18 21:00:00,0.02616327325,37.2,21.573333333333334,2.2666666666666666,488.04,0.0
2025-09-18 21:15:00,0.0264399024,37.46666666666667,21.406666666666663,2.1599999999999997,440.5933333333333,0.0
2025-09-18 21:30:00,0.02671653165,37.153333333333336,21.4,2.1333333333333333,392.2066666666667,0.0
2025-09-18 21:45:00,0.0269931611,37.346666666666664,21.30666666666667,1.5466666666666666,343.72,0.0
2025-09-18 22:00:00,0.02726978985,37.166666666666664,20.886666666666667,2.533333333333333,293.61333333333334,0.0
2025-09-18 22:15:00,0.0275464193,37.06666666666667,21.293333333333333,2.0533333333333332,242.96666666666667,0.0
2025-09-18 22:30:00,0.027823048149999998,36.99333333333333,21.30666666666667,1.6866666666666668,192.54,0.0
2025-09-18 22:45:00,0.02809967675,36.68,21.913333333333334,2.3333333333333335,143.50666666666666,0.0
2025-09-18 23:00:00,0.0283763064,36.16,23.293333333333333,1.7533333333333334,98.45333333333333,0.0
2025-09-18 23:15:00,0.0286529357,35.74,24.026666666666667,1.6333333333333333,56.66,0.0
2025-09-18 23:30:00,0.028929564499999998,35.32,24.38,1.6733333333333333,22.09333333333333,0.0
